Group,Intention,Freq,N,SurveyName,Country,StartYear
"Not Married, Sexually Active",Does Not Intend,0.068862825,104,RWIR61FL.DTA,Rwanda,2010
"Not Married, Sexually Active",Unsure About Use,0.033159783,104,RWIR61FL.DTA,Rwanda,2010
"Not Married, Sexually Active",Use Later,0.885319571,104,RWIR61FL.DTA,Rwanda,2010
"Not Married, Sexually Active",Missing,0.012657821,104,RWIR61FL.DTA,Rwanda,2010
All Never Users,Does Not Intend,0.614304145,5739,SNIR8AFL.DTA,Senegal,2019
All Never Users,Unsure About Use,0.125105401,5739,SNIR8AFL.DTA,Senegal,2019
All Never Users,Use Later,0.260590454,5739,SNIR8AFL.DTA,Senegal,2019
"Infecund, Menopausal",Does Not Intend,0.846029575,744,SNIR8AFL.DTA,Senegal,2019
"Infecund, Menopausal",Unsure About Use,0.087400867,744,SNIR8AFL.DTA,Senegal,2019
"Infecund, Menopausal",Use Later,0.066569557,744,SNIR8AFL.DTA,Senegal,2019
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.649680314,1804,SNIR8AFL.DTA,Senegal,2019
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.082979263,1804,SNIR8AFL.DTA,Senegal,2019
"Married, Does Not Want Child within 2 Years",Use Later,0.267340423,1804,SNIR8AFL.DTA,Senegal,2019
"Married, Wants Child within 2 Years",Does Not Intend,0.733073294,833,SNIR8AFL.DTA,Senegal,2019
"Married, Wants Child within 2 Years",Unsure About Use,0.079588282,833,SNIR8AFL.DTA,Senegal,2019
"Married, Wants Child within 2 Years",Use Later,0.187338424,833,SNIR8AFL.DTA,Senegal,2019
"Not Married, Not Sexually Active",Does Not Intend,0.49946317,2306,SNIR8AFL.DTA,Senegal,2019
"Not Married, Not Sexually Active",Unsure About Use,0.174465172,2306,SNIR8AFL.DTA,Senegal,2019
"Not Married, Not Sexually Active",Use Later,0.326071658,2306,SNIR8AFL.DTA,Senegal,2019
"Not Married, Sexually Active",Does Not Intend,0.565160572,52,SNIR8AFL.DTA,Senegal,2019
"Not Married, Sexually Active",Unsure About Use,0.091589788,52,SNIR8AFL.DTA,Senegal,2019
"Not Married, Sexually Active",Use Later,0.34324964,52,SNIR8AFL.DTA,Senegal,2019
All Never Users,Does Not Intend,0.550602734,6251,SNIR80FL.DTA,Senegal,2018
All Never Users,Unsure About Use,0.169517649,6251,SNIR80FL.DTA,Senegal,2018
All Never Users,Use Later,0.279879617,6251,SNIR80FL.DTA,Senegal,2018
"Infecund, Menopausal",Does Not Intend,0.866357811,874,SNIR80FL.DTA,Senegal,2018
"Infecund, Menopausal",Unsure About Use,0.081687999,874,SNIR80FL.DTA,Senegal,2018
"Infecund, Menopausal",Use Later,0.05195419,874,SNIR80FL.DTA,Senegal,2018
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.586440158,1900,SNIR80FL.DTA,Senegal,2018
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.104590748,1900,SNIR80FL.DTA,Senegal,2018
"Married, Does Not Want Child within 2 Years",Use Later,0.308969094,1900,SNIR80FL.DTA,Senegal,2018
"Married, Wants Child within 2 Years",Does Not Intend,0.698441222,887,SNIR80FL.DTA,Senegal,2018
"Married, Wants Child within 2 Years",Unsure About Use,0.163424242,887,SNIR80FL.DTA,Senegal,2018
"Married, Wants Child within 2 Years",Use Later,0.138134536,887,SNIR80FL.DTA,Senegal,2018
"Not Married, Not Sexually Active",Does Not Intend,0.396202519,2503,SNIR80FL.DTA,Senegal,2018
"Not Married, Not Sexually Active",Unsure About Use,0.233402184,2503,SNIR80FL.DTA,Senegal,2018
"Not Married, Not Sexually Active",Use Later,0.370395297,2503,SNIR80FL.DTA,Senegal,2018
"Not Married, Sexually Active",Does Not Intend,0.458286515,87,SNIR80FL.DTA,Senegal,2018
"Not Married, Sexually Active",Unsure About Use,0.208912119,87,SNIR80FL.DTA,Senegal,2018
"Not Married, Sexually Active",Use Later,0.332801366,87,SNIR80FL.DTA,Senegal,2018
All Never Users,Does Not Intend,0.500517296,11097,SNIR7ZFL.DTA,Senegal,2017
All Never Users,Unsure About Use,0.17858029,11097,SNIR7ZFL.DTA,Senegal,2017
All Never Users,Use Later,0.320902414,11097,SNIR7ZFL.DTA,Senegal,2017
"Infecund, Menopausal",Does Not Intend,0.828172889,1544,SNIR7ZFL.DTA,Senegal,2017
"Infecund, Menopausal",Unsure About Use,0.098657373,1544,SNIR7ZFL.DTA,Senegal,2017
"Infecund, Menopausal",Use Later,0.073169738,1544,SNIR7ZFL.DTA,Senegal,2017
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.526649499,3424,SNIR7ZFL.DTA,Senegal,2017
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.106286329,3424,SNIR7ZFL.DTA,Senegal,2017
"Married, Does Not Want Child within 2 Years",Use Later,0.367064172,3424,SNIR7ZFL.DTA,Senegal,2017
"Married, Wants Child within 2 Years",Does Not Intend,0.684574466,1529,SNIR7ZFL.DTA,Senegal,2017
"Married, Wants Child within 2 Years",Unsure About Use,0.130016566,1529,SNIR7ZFL.DTA,Senegal,2017
"Married, Wants Child within 2 Years",Use Later,0.185408968,1529,SNIR7ZFL.DTA,Senegal,2017
"Not Married, Not Sexually Active",Does Not Intend,0.334461042,4435,SNIR7ZFL.DTA,Senegal,2017
"Not Married, Not Sexually Active",Unsure About Use,0.262221281,4435,SNIR7ZFL.DTA,Senegal,2017
"Not Married, Not Sexually Active",Use Later,0.403317677,4435,SNIR7ZFL.DTA,Senegal,2017
"Not Married, Sexually Active",Does Not Intend,0.295147692,165,SNIR7ZFL.DTA,Senegal,2017
"Not Married, Sexually Active",Unsure About Use,0.109459236,165,SNIR7ZFL.DTA,Senegal,2017
"Not Married, Sexually Active",Use Later,0.595393072,165,SNIR7ZFL.DTA,Senegal,2017
All Never Users,Does Not Intend,0.551730219,6209,SNIR7QFL.DTA,Senegal,2016
All Never Users,Unsure About Use,0.174958487,6209,SNIR7QFL.DTA,Senegal,2016
All Never Users,Use Later,0.273311294,6209,SNIR7QFL.DTA,Senegal,2016
"Infecund, Menopausal",Does Not Intend,0.808861154,883,SNIR7QFL.DTA,Senegal,2016
"Infecund, Menopausal",Unsure About Use,0.13842158,883,SNIR7QFL.DTA,Senegal,2016
"Infecund, Menopausal",Use Later,0.052717267,883,SNIR7QFL.DTA,Senegal,2016
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.551440537,2079,SNIR7QFL.DTA,Senegal,2016
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.129298069,2079,SNIR7QFL.DTA,Senegal,2016
"Married, Does Not Want Child within 2 Years",Use Later,0.319261394,2079,SNIR7QFL.DTA,Senegal,2016
"Married, Wants Child within 2 Years",Does Not Intend,0.699345252,915,SNIR7QFL.DTA,Senegal,2016
"Married, Wants Child within 2 Years",Unsure About Use,0.119896019,915,SNIR7QFL.DTA,Senegal,2016
"Married, Wants Child within 2 Years",Use Later,0.18075873,915,SNIR7QFL.DTA,Senegal,2016
"Not Married, Not Sexually Active",Does Not Intend,0.428839333,2267,SNIR7QFL.DTA,Senegal,2016
"Not Married, Not Sexually Active",Unsure About Use,0.236066873,2267,SNIR7QFL.DTA,Senegal,2016
"Not Married, Not Sexually Active",Use Later,0.335093795,2267,SNIR7QFL.DTA,Senegal,2016
"Not Married, Sexually Active",Does Not Intend,0.387729402,65,SNIR7QFL.DTA,Senegal,2016
"Not Married, Sexually Active",Unsure About Use,0.083223795,65,SNIR7QFL.DTA,Senegal,2016
"Not Married, Sexually Active",Use Later,0.529046803,65,SNIR7QFL.DTA,Senegal,2016
All Never Users,Does Not Intend,0.538534133,6378,SNIR7HFL.DTA,Senegal,2015
All Never Users,Unsure About Use,0.147265598,6378,SNIR7HFL.DTA,Senegal,2015
All Never Users,Use Later,0.314200269,6378,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",Does Not Intend,0.846278988,817,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",Unsure About Use,0.08586214,817,SNIR7HFL.DTA,Senegal,2015
"Infecund, Menopausal",Use Later,0.067858872,817,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.53207618,2301,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.102475015,2301,SNIR7HFL.DTA,Senegal,2015
"Married, Does Not Want Child within 2 Years",Use Later,0.365448804,2301,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",Does Not Intend,0.6487965,856,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",Unsure About Use,0.127462551,856,SNIR7HFL.DTA,Senegal,2015
"Married, Wants Child within 2 Years",Use Later,0.223740949,856,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",Does Not Intend,0.423303757,2320,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",Unsure About Use,0.204921254,2320,SNIR7HFL.DTA,Senegal,2015
"Not Married, Not Sexually Active",Use Later,0.37177499,2320,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",Does Not Intend,0.359906056,84,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",Unsure About Use,0.16052451,84,SNIR7HFL.DTA,Senegal,2015
"Not Married, Sexually Active",Use Later,0.479569434,84,SNIR7HFL.DTA,Senegal,2015
All Never Users,Does Not Intend,0.590850895,6183,SNIR70FL.DTA,Senegal,2014
All Never Users,Unsure About Use,0.124242299,6183,SNIR70FL.DTA,Senegal,2014
All Never Users,Use Later,0.284906806,6183,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",Does Not Intend,0.849693398,985,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",Unsure About Use,0.081612688,985,SNIR70FL.DTA,Senegal,2014
"Infecund, Menopausal",Use Later,0.068693914,985,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.594538693,2240,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.083020732,2240,SNIR70FL.DTA,Senegal,2014
"Married, Does Not Want Child within 2 Years",Use Later,0.322440575,2240,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",Does Not Intend,0.747300068,778,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",Unsure About Use,0.088793278,778,SNIR70FL.DTA,Senegal,2014
"Married, Wants Child within 2 Years",Use Later,0.163906654,778,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",Does Not Intend,0.447670515,2088,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",Unsure About Use,0.186268857,2088,SNIR70FL.DTA,Senegal,2014
"Not Married, Not Sexually Active",Use Later,0.366060628,2088,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",Does Not Intend,0.320553164,92,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",Unsure About Use,0.04417329,92,SNIR70FL.DTA,Senegal,2014
"Not Married, Sexually Active",Use Later,0.635273547,92,SNIR70FL.DTA,Senegal,2014
All Never Users,Does Not Intend,0.624773763,6629,SNIR6DFL.DTA,Senegal,2012
All Never Users,Unsure About Use,0.136612194,6629,SNIR6DFL.DTA,Senegal,2012
All Never Users,Use Later,0.238614043,6629,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",Does Not Intend,0.878298387,872,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",Unsure About Use,0.066525467,872,SNIR6DFL.DTA,Senegal,2012
"Infecund, Menopausal",Use Later,0.055176145,872,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.568803905,2507,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.112915881,2507,SNIR6DFL.DTA,Senegal,2012
"Married, Does Not Want Child within 2 Years",Use Later,0.318280214,2507,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",Does Not Intend,0.772515833,804,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",Unsure About Use,0.115842752,804,SNIR6DFL.DTA,Senegal,2012
"Married, Wants Child within 2 Years",Use Later,0.111641415,804,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",Does Not Intend,0.55607843,2365,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",Unsure About Use,0.186754616,2365,SNIR6DFL.DTA,Senegal,2012
"Not Married, Not Sexually Active",Use Later,0.257166954,2365,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",Does Not Intend,0.412320833,81,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",Unsure About Use,0.08563205,81,SNIR6DFL.DTA,Senegal,2012
"Not Married, Sexually Active",Use Later,0.502047117,81,SNIR6DFL.DTA,Senegal,2012
All Never Users,Does Not Intend,0.621534272,12553,SNIR61FL.DTA,Senegal,2010
All Never Users,Unsure About Use,0.114302214,12553,SNIR61FL.DTA,Senegal,2010
All Never Users,Use Later,0.264163514,12553,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",Does Not Intend,0.821761237,2210,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",Unsure About Use,0.075971132,2210,SNIR61FL.DTA,Senegal,2010
"Infecund, Menopausal",Use Later,0.102267631,2210,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.610174515,4401,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.096662372,4401,SNIR61FL.DTA,Senegal,2010
"Married, Does Not Want Child within 2 Years",Use Later,0.293163112,4401,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",Does Not Intend,0.72555323,1960,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",Unsure About Use,0.08850236,1960,SNIR61FL.DTA,Senegal,2010
"Married, Wants Child within 2 Years",Use Later,0.18594441,1960,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",Does Not Intend,0.488326805,3798,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",Unsure About Use,0.163891528,3798,SNIR61FL.DTA,Senegal,2010
"Not Married, Not Sexually Active",Use Later,0.347781668,3798,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",Does Not Intend,0.561054317,184,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",Unsure About Use,0.057657617,184,SNIR61FL.DTA,Senegal,2010
"Not Married, Sexually Active",Use Later,0.381288066,184,SNIR61FL.DTA,Senegal,2010
All Never Users,Does Not Intend,0.481880053,9311,SLIR7AFL.DTA,Sierra Leone,2019
All Never Users,Unsure About Use,0.071904649,9311,SLIR7AFL.DTA,Sierra Leone,2019
All Never Users,Use Later,0.446215298,9311,SLIR7AFL.DTA,Sierra Leone,2019
"Infecund, Menopausal",Does Not Intend,0.750365874,2457,SLIR7AFL.DTA,Sierra Leone,2019
"Infecund, Menopausal",Unsure About Use,0.030936445,2457,SLIR7AFL.DTA,Sierra Leone,2019
"Infecund, Menopausal",Use Later,0.218697681,2457,SLIR7AFL.DTA,Sierra Leone,2019
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.38608694,2630,SLIR7AFL.DTA,Sierra Leone,2019
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.066664636,2630,SLIR7AFL.DTA,Sierra Leone,2019
"Married, Does Not Want Child within 2 Years",Use Later,0.547248424,2630,SLIR7AFL.DTA,Sierra Leone,2019
"Married, Wants Child within 2 Years",Does Not Intend,0.579545211,1166,SLIR7AFL.DTA,Sierra Leone,2019
"Married, Wants Child within 2 Years",Unsure About Use,0.050581955,1166,SLIR7AFL.DTA,Sierra Leone,2019
"Married, Wants Child within 2 Years",Use Later,0.369872834,1166,SLIR7AFL.DTA,Sierra Leone,2019
"Not Married, Not Sexually Active",Does Not Intend,0.332619662,2256,SLIR7AFL.DTA,Sierra Leone,2019
"Not Married, Not Sexually Active",Unsure About Use,0.139990356,2256,SLIR7AFL.DTA,Sierra Leone,2019
"Not Married, Not Sexually Active",Use Later,0.527389982,2256,SLIR7AFL.DTA,Sierra Leone,2019
"Not Married, Sexually Active",Does Not Intend,0.287327907,802,SLIR7AFL.DTA,Sierra Leone,2019
"Not Married, Sexually Active",Unsure About Use,0.046757645,802,SLIR7AFL.DTA,Sierra Leone,2019
"Not Married, Sexually Active",Use Later,0.665914448,802,SLIR7AFL.DTA,Sierra Leone,2019
All Never Users,Does Not Intend,0.351586884,11085,SLIR61FL.DTA,Sierra Leone,2013
All Never Users,Unsure About Use,0.151544783,11085,SLIR61FL.DTA,Sierra Leone,2013
All Never Users,Use Later,0.483239728,11085,SLIR61FL.DTA,Sierra Leone,2013
All Never Users,Missing,0.013628605,11085,SLIR61FL.DTA,Sierra Leone,2013
"Infecund, Menopausal",Does Not Intend,0.599100659,2586,SLIR61FL.DTA,Sierra Leone,2013
"Infecund, Menopausal",Unsure About Use,0.120195452,2586,SLIR61FL.DTA,Sierra Leone,2013
"Infecund, Menopausal",Use Later,0.262497037,2586,SLIR61FL.DTA,Sierra Leone,2013
"Infecund, Menopausal",Missing,0.018206851,2586,SLIR61FL.DTA,Sierra Leone,2013
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.290925224,4033,SLIR61FL.DTA,Sierra Leone,2013
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.129197433,4033,SLIR61FL.DTA,Sierra Leone,2013
"Married, Does Not Want Child within 2 Years",Use Later,0.566936743,4033,SLIR61FL.DTA,Sierra Leone,2013
"Married, Does Not Want Child within 2 Years",Missing,0.0129406,4033,SLIR61FL.DTA,Sierra Leone,2013
"Married, Wants Child within 2 Years",Does Not Intend,0.400243885,1340,SLIR61FL.DTA,Sierra Leone,2013
"Married, Wants Child within 2 Years",Unsure About Use,0.162451883,1340,SLIR61FL.DTA,Sierra Leone,2013
"Married, Wants Child within 2 Years",Use Later,0.42644694,1340,SLIR61FL.DTA,Sierra Leone,2013
"Married, Wants Child within 2 Years",Missing,0.010857292,1340,SLIR61FL.DTA,Sierra Leone,2013
"Not Married, Not Sexually Active",Does Not Intend,0.21094279,2190,SLIR61FL.DTA,Sierra Leone,2013
"Not Married, Not Sexually Active",Unsure About Use,0.237717208,2190,SLIR61FL.DTA,Sierra Leone,2013
"Not Married, Not Sexually Active",Use Later,0.539950973,2190,SLIR61FL.DTA,Sierra Leone,2013
"Not Married, Not Sexually Active",Missing,0.011389028,2190,SLIR61FL.DTA,Sierra Leone,2013
"Not Married, Sexually Active",Does Not Intend,0.190196809,936,SLIR61FL.DTA,Sierra Leone,2013
"Not Married, Sexually Active",Unsure About Use,0.117590996,936,SLIR61FL.DTA,Sierra Leone,2013
"Not Married, Sexually Active",Use Later,0.68157327,936,SLIR61FL.DTA,Sierra Leone,2013
"Not Married, Sexually Active",Missing,0.010638925,936,SLIR61FL.DTA,Sierra Leone,2013
All Never Users,Does Not Intend,0.530611069,2923,ZAIR71FL.DTA,South Africa,2016
All Never Users,Unsure About Use,0.110302816,2923,ZAIR71FL.DTA,South Africa,2016
All Never Users,Use Later,0.359086115,2923,ZAIR71FL.DTA,South Africa,2016
"Infecund, Menopausal",Does Not Intend,0.765265683,671,ZAIR71FL.DTA,South Africa,2016
"Infecund, Menopausal",Unsure About Use,0.078434353,671,ZAIR71FL.DTA,South Africa,2016
"Infecund, Menopausal",Use Later,0.156299964,671,ZAIR71FL.DTA,South Africa,2016
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.619811924,185,ZAIR71FL.DTA,South Africa,2016
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.122028981,185,ZAIR71FL.DTA,South Africa,2016
"Married, Does Not Want Child within 2 Years",Use Later,0.258159095,185,ZAIR71FL.DTA,South Africa,2016
"Married, Wants Child within 2 Years",Does Not Intend,0.624385624,97,ZAIR71FL.DTA,South Africa,2016
"Married, Wants Child within 2 Years",Unsure About Use,0.028930065,97,ZAIR71FL.DTA,South Africa,2016
"Married, Wants Child within 2 Years",Use Later,0.346684311,97,ZAIR71FL.DTA,South Africa,2016
"Not Married, Not Sexually Active",Does Not Intend,0.423970837,1567,ZAIR71FL.DTA,South Africa,2016
"Not Married, Not Sexually Active",Unsure About Use,0.129536519,1567,ZAIR71FL.DTA,South Africa,2016
"Not Married, Not Sexually Active",Use Later,0.446492644,1567,ZAIR71FL.DTA,South Africa,2016
"Not Married, Sexually Active",Does Not Intend,0.482949377,403,ZAIR71FL.DTA,South Africa,2016
"Not Married, Sexually Active",Unsure About Use,0.106220483,403,ZAIR71FL.DTA,South Africa,2016
"Not Married, Sexually Active",Use Later,0.41083014,403,ZAIR71FL.DTA,South Africa,2016
All Never Users,Does Not Intend,0.39050338,7328,TJIR71FL.DTA,Tajikistan,2017
All Never Users,Unsure About Use,0.407209595,7328,TJIR71FL.DTA,Tajikistan,2017
All Never Users,Use Later,0.202287026,7328,TJIR71FL.DTA,Tajikistan,2017
"Infecund, Menopausal",Does Not Intend,0.720819297,1732,TJIR71FL.DTA,Tajikistan,2017
"Infecund, Menopausal",Unsure About Use,0.158304086,1732,TJIR71FL.DTA,Tajikistan,2017
"Infecund, Menopausal",Use Later,0.120876617,1732,TJIR71FL.DTA,Tajikistan,2017
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.3061022,1755,TJIR71FL.DTA,Tajikistan,2017
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.345678759,1755,TJIR71FL.DTA,Tajikistan,2017
"Married, Does Not Want Child within 2 Years",Use Later,0.348219041,1755,TJIR71FL.DTA,Tajikistan,2017
"Married, Wants Child within 2 Years",Does Not Intend,0.327665158,936,TJIR71FL.DTA,Tajikistan,2017
"Married, Wants Child within 2 Years",Unsure About Use,0.378290376,936,TJIR71FL.DTA,Tajikistan,2017
"Married, Wants Child within 2 Years",Use Later,0.294044466,936,TJIR71FL.DTA,Tajikistan,2017
"Not Married, Not Sexually Active",Does Not Intend,0.265228881,2891,TJIR71FL.DTA,Tajikistan,2017
"Not Married, Not Sexually Active",Unsure About Use,0.614601968,2891,TJIR71FL.DTA,Tajikistan,2017
"Not Married, Not Sexually Active",Use Later,0.120169151,2891,TJIR71FL.DTA,Tajikistan,2017
"Not Married, Sexually Active",Does Not Intend,0.401229688,14,TJIR71FL.DTA,Tajikistan,2017
"Not Married, Sexually Active",Unsure About Use,0.360580434,14,TJIR71FL.DTA,Tajikistan,2017
"Not Married, Sexually Active",Use Later,0.238189878,14,TJIR71FL.DTA,Tajikistan,2017
All Never Users,Does Not Intend,0.320703684,7012,TJIR61FL.DTA,Tajikistan,2012
All Never Users,Unsure About Use,0.495017693,7012,TJIR61FL.DTA,Tajikistan,2012
All Never Users,Use Later,0.184278622,7012,TJIR61FL.DTA,Tajikistan,2012
"Infecund, Menopausal",Does Not Intend,0.757838095,1449,TJIR61FL.DTA,Tajikistan,2012
"Infecund, Menopausal",Unsure About Use,0.180762562,1449,TJIR61FL.DTA,Tajikistan,2012
"Infecund, Menopausal",Use Later,0.061399342,1449,TJIR61FL.DTA,Tajikistan,2012
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.253974224,1843,TJIR61FL.DTA,Tajikistan,2012
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.378442125,1843,TJIR61FL.DTA,Tajikistan,2012
"Married, Does Not Want Child within 2 Years",Use Later,0.367583651,1843,TJIR61FL.DTA,Tajikistan,2012
"Married, Wants Child within 2 Years",Does Not Intend,0.37434471,702,TJIR61FL.DTA,Tajikistan,2012
"Married, Wants Child within 2 Years",Unsure About Use,0.394339955,702,TJIR61FL.DTA,Tajikistan,2012
"Married, Wants Child within 2 Years",Use Later,0.231315335,702,TJIR61FL.DTA,Tajikistan,2012
"Not Married, Not Sexually Active",Does Not Intend,0.136779544,3008,TJIR61FL.DTA,Tajikistan,2012
"Not Married, Not Sexually Active",Unsure About Use,0.753245544,3008,TJIR61FL.DTA,Tajikistan,2012
"Not Married, Not Sexually Active",Use Later,0.109974911,3008,TJIR61FL.DTA,Tajikistan,2012
"Not Married, Sexually Active",Does Not Intend,0.270504745,10,TJIR61FL.DTA,Tajikistan,2012
"Not Married, Sexually Active",Unsure About Use,0.458724943,10,TJIR61FL.DTA,Tajikistan,2012
"Not Married, Sexually Active",Use Later,0.270770312,10,TJIR61FL.DTA,Tajikistan,2012
All Never Users,Does Not Intend,0.380512376,6808,TZIR7BFL.DTA,Tanzania,2015
All Never Users,Unsure About Use,0.102449254,6808,TZIR7BFL.DTA,Tanzania,2015
All Never Users,Use Later,0.51703837,6808,TZIR7BFL.DTA,Tanzania,2015
"Infecund, Menopausal",Does Not Intend,0.711560788,1029,TZIR7BFL.DTA,Tanzania,2015
"Infecund, Menopausal",Unsure About Use,0.08524984,1029,TZIR7BFL.DTA,Tanzania,2015
"Infecund, Menopausal",Use Later,0.203189371,1029,TZIR7BFL.DTA,Tanzania,2015
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.350523848,1977,TZIR7BFL.DTA,Tanzania,2015
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.069285115,1977,TZIR7BFL.DTA,Tanzania,2015
"Married, Does Not Want Child within 2 Years",Use Later,0.580191037,1977,TZIR7BFL.DTA,Tanzania,2015
"Married, Wants Child within 2 Years",Does Not Intend,0.511658678,691,TZIR7BFL.DTA,Tanzania,2015
"Married, Wants Child within 2 Years",Unsure About Use,0.086540213,691,TZIR7BFL.DTA,Tanzania,2015
"Married, Wants Child within 2 Years",Use Later,0.401801109,691,TZIR7BFL.DTA,Tanzania,2015
"Not Married, Not Sexually Active",Does Not Intend,0.254752729,2659,TZIR7BFL.DTA,Tanzania,2015
"Not Married, Not Sexually Active",Unsure About Use,0.144543323,2659,TZIR7BFL.DTA,Tanzania,2015
"Not Married, Not Sexually Active",Use Later,0.600703948,2659,TZIR7BFL.DTA,Tanzania,2015
"Not Married, Sexually Active",Does Not Intend,0.266741079,452,TZIR7BFL.DTA,Tanzania,2015
"Not Married, Sexually Active",Unsure About Use,0.080894547,452,TZIR7BFL.DTA,Tanzania,2015
"Not Married, Sexually Active",Use Later,0.652364374,452,TZIR7BFL.DTA,Tanzania,2015
All Never Users,Does Not Intend,0.562991872,9739,TLIR71FL.DTA,Timor-Leste,2016
All Never Users,Unsure About Use,0.272967824,9739,TLIR71FL.DTA,Timor-Leste,2016
All Never Users,Use Later,0.164040304,9739,TLIR71FL.DTA,Timor-Leste,2016
"Infecund, Menopausal",Does Not Intend,0.765846661,2390,TLIR71FL.DTA,Timor-Leste,2016
"Infecund, Menopausal",Unsure About Use,0.17424572,2390,TLIR71FL.DTA,Timor-Leste,2016
"Infecund, Menopausal",Use Later,0.059907619,2390,TLIR71FL.DTA,Timor-Leste,2016
"Married, Does Not Want Child within 2 Years",Does Not Intend,0.647934343,2341,TLIR71FL.DTA,Timor-Leste,2016
"Married, Does Not Want Child within 2 Years",Unsure About Use,0.153667672,2341,TLIR71FL.DTA,Timor-Leste,2016
"Married, Does Not Want Child within 2 Years",Use Later,0.198397985,2341,TLIR71FL.DTA,Timor-Leste,2016
"Married, Wants Child within 2 Years",Does Not Intend,0.755023992,617,TLIR71FL.DTA,Timor-Leste,2016
"Married, Wants Child within 2 Years",Unsure About Use,0.064120089,617,TLIR71FL.DTA,Timor-Leste,2016
"Married, Wants Child within 2 Years",Use Later,0.180855919,617,TLIR71FL.DTA,Timor-Leste,2016
"Not Married, Not Sexually Active",Does Not Intend,0.377576854,4344,TLIR71FL.DTA,Timor-Leste,2016
"Not Married, Not Sexually Active",Unsure About Use,0.423663203,4344,TLIR71FL.DTA,Timor-Leste,2016
